epochs,steps_0,steps_1,steps_2,steps_3,diff_0,diff_1,diff_2,diff_3,qmean_0,qmean_1,qmean_2,qmean_3
236,16.0,,,,1.835731130488277e-05,,,,0.8269874598936907,,,
237,16.0,,,,0.0351949134587083,,,,0.8621806736697059,,,
238,16.0,,,,0.0311771457944329,,,,0.8930899134702693,,,
239,16.0,,,,0.0001245952776316,,,,0.8931909471176476,,,
240,16.0,,,,0.0001765612056855,,,,0.8933626136493958,,,
241,16.0,,,,0.0324405742634142,,,,0.9258027388221832,,,
242,16.0,,,,0.0317510667387068,,,,0.9575538055608904,,,
243,16.0,,,,0.0009023515697463,,,,0.9584561571306364,,,
244,16.0,,,,0.0321886300113608,,,,0.9906447871419972,,,
245,16.0,,,,0.0317674981832879,,,,1.0224122853252855,,,
246,16.0,,,,0.0301346306550921,,,,1.0525469159803775,,,
247,16.0,,,,0.0334775779244218,,,,1.085993342139549,,,
248,16.0,,,,0.0286629103079535,,,,1.114656252447502,,,
249,16.0,,,,0.0281365877547992,,,,1.142792840202301,,,
250,16.0,,,,0.0373391717148087,,,,1.1801169910499427,,,
251,16.0,,,,0.027692325058632,,,,1.2078093161085748,,,
252,16.0,,,,0.0276759907435304,,,,1.2354853068521052,,,
253,16.0,,,,0.0259855276659032,,,,1.2614708345180083,,,
254,16.0,,,,0.0474853331645099,,,,1.3089561676825183,,,
255,16.0,,,,0.025040164710055,,,,1.3339963323925732,,,
256,16.0,,,,0.0245410091757113,,,,1.3585373415682849,,,
257,16.0,,,,0.0241116233790555,,,,1.3826489649473404,,,
258,16.0,,,,0.0251203262272738,,,,1.4077692911746142,,,
259,16.0,,,,0.0230617868560444,,,,1.4308310780306586,,,
260,16.0,,,,0.023549236844395,,,,1.454380314875054,,,
261,16.0,,,,0.0223398482137635,,,,1.4767201630888174,,,
262,16.0,,,,0.0217091432357243,,,,1.4984293063245415,,,
263,16.0,,,,0.0221259617838698,,,,1.5205552681084114,,,
264,16.0,,,,0.0338631497556881,,,,1.5544184178640996,,,
265,17.0,,,,0.023971283203904,,,,1.5783897010680037,,,
266,17.0,,,,0.036423154958605,,,,1.614812856026609,,,
267,16.0,,,,0.02003230680622,,,,1.6348451628328289,,,
268,16.0,,,,0.0195463410128008,,,,1.6543915038456296,,,
269,16.0,,,,0.0187290877484123,,,,1.673120591594042,,,
270,16.0,,,,0.0600913145661476,,,,1.73282772621321,,,
271,16.0,,,,0.0176799743224088,,,,1.7505077005356189,,,
272,16.0,,,,0.0417968662925437,,,,1.7922976317057475,,,
273,16.0,,,,0.0273958098615711,,,,1.819693441567319,,,
274,16.0,,,,0.0165903584650608,,,,1.8362838000323796,,,
275,16.0,,,,0.0163548076251035,,,,1.852638607657483,,,
276,16.0,,,,0.0264614996114366,,,,1.8791001072689195,,,
277,16.0,,,,0.0161265912014398,,,,1.89522669847036,,,
278,16.0,,,,0.0306802083147897,,,,1.9259069067851493,,,
279,16.0,,,,0.0148660096753406,,,,1.94077291646049,,,
280,16.0,,,,0.015892372062816,,,,1.956665288523306,,,
281,16.0,,,,0.0153880346954955,,,,1.9720533232188016,,,
282,16.0,,,,0.014264327620786,,,,1.986317650839588,,,
283,16.0,,,,0.0137096716107951,,,,2.0000273224503826,,,
284,16.0,,,,0.0436573013475681,,,,2.043684623797951,,,
285,16.0,,,,0.0364092174528401,,,,2.080093841250791,,,
286,16.0,,,,0.022863174704528,,,,2.1029570159553197,,,
287,16.0,,,,0.0123948693749369,,,,2.115351885330256,,,
288,16.0,,,,0.01421269466963,,,,2.129564579999886,,,
289,16.0,,,,0.0417208032051537,,,,2.17128538320504,,,
290,16.0,,,,0.0235080551059239,,,,2.194793438310964,,,
291,16.0,,,,0.0206517066658644,,,,2.215445144976828,,,
292,16.0,,,,0.0132106033890003,,,,2.2286557483658287,,,
293,16.0,,,,0.0201000312048575,,,,2.2487557795706863,,,
294,16.0,,,,0.0125573642123491,,,,2.261313143783036,,,
295,16.0,,,,0.0407282265940629,,,,2.3020413703770983,,,
296,16.0,,,,0.0096599909291033,,,,2.3117013613062016,,,
297,16.0,,,,0.0442770968056204,,,,2.3559784581118217,,,
298,16.0,,,,0.0184095267142629,,,,2.374387984826085,,,
299,16.0,,,,0.0445309083019748,,,,2.41891889312806,,,
300,16.0,,,,0.0270619234283912,,,,2.445980816556451,,,
301,16.0,,,,0.0498389750128937,,,,2.4958197915693447,,,
302,16.0,,,,0.0118808576733618,,,,2.5077006492427065,,,
303,16.0,,,,0.0379805926862586,,,,2.545681241928966,,,
304,16.0,,,,0.0433289884456616,,,,2.5890102303746274,,,
305,16.0,,,,0.0105374818388124,,,,2.59954771221344,,,
306,16.0,,,,0.0170835973064947,,,,2.616631309519934,,,
307,16.0,,,,0.0330762060125458,,,,2.64970751553248,,,
308,16.0,,,,0.0347129632639666,,,,2.6844204787964467,,,
309,16.0,,,,0.0248167657543426,,,,2.7092372445507893,,,
310,16.0,,,,0.0600934335713194,,,,2.7693306781221088,,,
311,16.0,,,,0.0545777777354837,,,,2.8239084558575924,,,
312,16.0,,,,0.0075372128941437,,,,2.831445668751736,,,
313,16.0,,,,0.0244761969162889,,,,2.855920481694299,,,
314,16.0,,,,0.0295618672625034,,,,2.8854823489568022,,,
315,16.0,,,,0.0034330513225664,,,,2.888915400279369,,,
316,16.0,,,,0.0346315947687931,,,,2.923546995048162,,,
317,16.0,,,,0.0099524495355333,,,,2.933499444583695,,,
318,16.0,,,,0.0401632559205937,,,,2.9736627005042893,,,
319,16.0,,,,0.0227576451189083,,,,2.9964203456231973,,,
320,16.0,,,,0.0302486910035254,,,,3.026669036626723,,,
321,16.0,,,,0.0294578728963037,,,,3.0561269095230266,,,
322,16.0,,,,0.002636156682729,,,,3.0587630662057554,,,
323,16.0,,,,0.0239140607026027,,,,3.082677126908359,,,
324,16.0,,,,0.0158117772714906,,,,3.0984889041798485,,,
325,16.0,,,,0.0284208135186966,,,,3.1269097176985454,,,
326,16.0,,,,0.0367790905924338,,,,3.163688808290979,,,
327,16.0,,,,0.0038401002126926,,,,3.167528908503672,,,
328,16.0,,,,0.0307917631440964,,,,3.1983206716477683,,,
329,16.0,,,,0.0237578629117639,,,,3.2220785345595324,,,
330,16.0,,,,0.0522028130939072,,,,3.27428134765344,,,
331,16.0,,,,0.0129008201537699,,,,3.2871821678072104,,,
332,16.0,,,,0.0369698874592582,,,,3.324152055266468,,,
333,16.0,,,,0.0257851085203857,,,,3.3499371637868536,,,
334,16.0,,,,0.0133397508168029,,,,3.3632769146036563,,,
335,16.0,,,,0.0171050683423156,,,,3.3803819829459725,,,
336,16.0,,,,0.0116561725337454,,,,3.392038155479718,,,
337,16.0,,,,0.0195277351820582,,,,3.411565890661776,,,
338,16.0,,,,0.0607637185701582,,,,3.472329609231934,,,
339,16.0,,,,0.022517526402446,,,,3.49484713563438,,,
340,16.0,,,,0.0658926625159391,,,,3.560653529489943,,,
341,16.0,,,,0.0092837467845197,,,,3.569937276274462,,,
342,16.0,,,,0.0091408756990714,,,,3.5790781519735337,,,
343,16.0,,,,0.0032018246542323,,,,3.582279976627766,,,
344,16.0,,,,0.006644046357637,,,,3.588924022985404,,,
345,16.0,,,,0.011391661684591,,,,3.6003156846699937,,,
346,16.0,,,,0.0122441988700486,,,,3.6125598835400425,,,
347,16.0,,,,0.0295423474542575,,,,3.6421022309943,,,
348,16.0,,,,0.0047675226755982,,,,3.646869753669898,,,
349,16.0,,,,0.0232029787089436,,,,3.6700727323788422,,,
350,16.0,,,,0.0051179654256338,,,,3.675190697804476,,,
351,16.0,,,,0.0026397444525643,,,,3.677830442257041,,,
352,16.0,,,,0.0002527818838086,,,,3.678083224140849,,,
353,16.0,,,,0.0021290073514973,,,,3.680212231492346,,,
354,16.0,,,,0.0122088167950816,,,,3.692421048287428,,,
355,16.0,,,,0.0023361165343255,,,,3.6947571648217536,,,
356,16.0,,,,0.0403292788597113,,,,3.735086443681465,,,
357,16.0,,,,0.0196146849670178,,,,3.754701128648483,,,
358,16.0,,,,0.0029788667809476,,,,3.7576799954294304,,,
359,16.0,,,,0.0222202497915212,,,,3.779900245220952,,,
360,16.0,,,,0.0189626922460777,,,,3.7988629374670295,,,
361,16.0,,,,0.0015931380748187,,,,3.800456075541848,,,
362,16.0,,,,0.0015912155776422,,,,3.8020472911194902,,,
363,16.0,,,,0.0014751377649052,,,,3.803522428884396,,,
364,16.0,,,,0.0111615645060236,,,,3.8146839933904193,,,
365,16.0,,,,0.0265802507719656,,,,3.841264244162385,,,
366,16.0,,,,0.0135549998375778,,,,3.854819243999963,,,
367,16.0,,,,0.0002779884043548,,,,3.855097232404318,,,
368,16.0,,,,0.0213148032767294,,,,3.876412035681047,,,
369,16.0,,,,0.0001121737984699,,,,3.8765242094795167,,,
370,16.0,,,,0.0045150054481163,,,,3.881039214927634,,,
371,16.0,,,,0.0005596445763202,,,,3.881598859503954,,,
372,16.0,,,,0.0182992341531395,,,,3.899898093657093,,,
373,16.0,,,,0.0303534931570355,,,,3.930251586814129,,,
374,16.0,,,,0.0002639720190648,,,,3.930515558833194,,,
375,16.0,,,,0.0264538701323486,,,,3.956969428965543,,,
376,16.0,,,,0.0199146163552051,,,,3.9768840453207472,,,
377,16.0,,,,0.0451148995065985,,,,4.021998944827346,,,
378,16.0,,,,0.0003826995640973,,,,4.022381644391443,,,
379,16.0,,,,0.0083202739350344,,,,4.030701918326479,,,
380,16.0,,,,0.0183376321607187,,,,4.049039550487196,,,
381,16.0,,,,0.015701527822946,,,,4.064741078310142,,,
382,16.0,,,,0.0133863160216035,,,,4.078127394331746,,,
383,16.0,,,,0.0260264133423847,,,,4.104153807674131,,,
384,16.0,,,,6.083735919100275e-05,,,,4.104214645033322,,,
385,16.0,,,,0.0135750949137367,,,,4.117789739947058,,,
386,16.0,,,,0.0031643882025784,,,,4.120954128149638,,,
387,16.0,,,,0.0136584299955129,,,,4.13461255814515,,,
388,16.0,,,,7.652566707294455e-05,,,,4.134689083812223,,,
389,16.0,,,,0.0157173663823253,,,,4.150406450194549,,,
390,16.0,,,,5.515865632879036e-05,,,,4.150461608850877,,,
391,16.0,,,,0.0017619829127848,,,,4.152223591763661,,,
392,16.0,,,,0.0100163756643517,,,,4.162239967428014,,,
393,16.0,,,,3.923223725726148e-05,,,,4.162279199665271,,,
394,16.0,,,,0.0247695601347279,,,,4.187048759799999,,,
395,16.0,,,,0.0094560827026938,,,,4.1965048425026925,,,
396,16.0,,,,0.0185469608165661,,,,4.215051803319259,,,
397,16.0,,,,0.001059253836767,,,,4.216111057156025,,,
398,16.0,,,,0.0068586200632247,,,,4.222969677219251,,,
399,16.0,,,,0.0346390020057099,,,,4.257608679224961,,,
400,16.0,,,,0.0008240935265285,,,,4.258432772751489,,,
401,16.0,,,,0.0372168077312549,,,,4.295649580482744,,,
402,16.0,,,,0.0552285381534042,,,,4.350878118636149,,,
403,16.0,,,,0.0473338544570478,,,,4.398211973093197,,,
404,16.0,,,,0.0022844641795084,,,,4.400496437272705,,,
405,16.0,,,,0.0236191711010537,,,,4.424115608373758,,,
406,16.0,,,,0.0305765289309836,,,,4.4546921373047415,,,
407,16.0,,,,0.0309780346134627,,,,4.485670171918205,,,
408,16.0,,,,0.0020542226837646,,,,4.48772439460197,,,
409,16.0,,,,0.015383627220451,,,,4.50310802182242,,,
410,16.0,,,,0.0054502273545665,,,,4.508558249176987,,,
411,16.0,,,,0.0046281073648227,,,,4.5131863565418096,,,
412,16.0,,,,0.0141995961099941,,,,4.527385952651803,,,
413,16.0,,,,0.0297435244757294,,,,4.557129477127533,,,
414,16.0,,,,0.0002931053038252,,,,4.557422582431358,,,
415,16.0,,,,0.0164311159143593,,,,4.573853698345718,,,
416,16.0,,,,0.0005302040997517,,,,4.5743839024454696,,,
417,16.0,,,,0.0034164354515179,,,,4.577800337896987,,,
418,16.0,,,,0.0071950245899738,,,,4.5849953624869615,,,
419,16.0,,,,0.0124345864152462,,,,4.597429948902208,,,
420,16.0,,,,0.0037297585512376,,,,4.601159707453445,,,
421,16.0,,,,0.0100085873871622,,,,4.611168294840607,,,
422,16.0,,,,0.0007424370754344,,,,4.611910731916042,,,
423,16.0,,,,0.0091415356334566,,,,4.6210522675495,,,
424,16.0,,,,0.0178341997893979,,,,4.638886467338897,,,
425,16.0,,,,0.0198302569351987,,,,4.658716724274095,,,
426,16.0,,,,0.0036589790134161,,,,4.662375703287511,,,
427,16.0,,,,0.0134150024157495,,,,4.675790705703261,,,
428,16.0,,,,0.0048899226709248,,,,4.680680628374185,,,
429,16.0,,,,0.001255835137044,,,,4.68193646351123,,,
430,16.0,,,,0.0087752838095083,,,,4.690711747320739,,,
431,16.0,,,,0.0063126232913546,,,,4.697024370612093,,,
432,16.0,,,,0.0115646813294958,,,,4.708589051941589,,,
433,16.0,,,,0.0005971775263028,,,,4.709186229467892,,,
434,16.0,,,,0.0002846405212107,,,,4.709470869989103,,,
435,16.0,,,,0.001816379313501,,,,4.711287249302603,,,
436,16.0,,,,0.0059122462292949,,,,4.717199495531898,,,
437,16.0,,,,0.0131453161518852,,,,4.730344811683784,,,
438,16.0,,,,0.0005566226705546,,,,4.7309014343543385,,,
439,16.0,,,,0.0126410084570264,,,,4.743542442811364,,,
440,16.0,,,,0.0001909213742672,,,,4.743733364185632,,,
441,16.0,,,,0.0085620484053596,,,,4.752295412590991,,,
442,16.0,,,,0.0012503524196886,,,,4.75354576501068,,,
443,16.0,,,,0.0014524090462246,,,,4.7549981740569045,,,
444,16.0,,,,0.000100307552508,,,,4.755098481609413,,,
445,16.0,,,,0.0253556811599498,,,,4.780454162769363,,,
446,16.0,,,,0.0441165826745366,,,,4.8245707454439,,,
447,16.0,,,,0.0375414683822316,,,,4.86211221382613,,,
448,16.0,,,,0.0323476172057504,,,,4.894459831031882,,,
449,16.0,,,,0.0002908908583313,,,,4.8947507218902135,,,
450,16.0,,,,0.0007998753385855,,,,4.895550597228798,,,
451,16.0,,,,0.0262626242715283,,,,4.921813221500328,,,
452,16.0,,,,0.0002075904541389,,,,4.922020811954464,,,
453,16.0,,,,0.0112134775427101,,,,4.933234289497176,,,
454,16.0,,,,0.0005804039357701,,,,4.9338146934329465,,,
455,16.0,,,,0.0002755256205243,,,,4.934090219053471,,,
456,16.0,,,,0.0038836265347587,,,,4.937973845588229,,,
457,16.0,,,,0.0017157222102872,,,,4.939689567798515,,,
458,16.0,,,,0.0140683323559811,,,,4.953757900154497,,,
459,16.0,,,,0.0014235186463763,,,,4.955181418800874,,,
460,16.0,,,,1.793744030971322e-05,,,,4.9551993562411845,,,
461,16.0,,,,0.0011969641160249,,,,4.956396320357209,,,
462,16.0,,,,0.017590775210815,,,,4.973987095568024,,,
463,16.0,,,,0.0136929959111149,,,,4.987680091479139,,,
464,16.0,,,,0.0006765648511216,,,,4.98835665633026,,,
465,16.0,,,,0.0374754132561276,,,,5.025832069586388,,,
466,16.0,,,,0.0156872820735371,,,,5.041519351659926,,,
467,16.0,,,,0.021468227325175,,,,5.06294191587035,,,
468,16.0,,,,0.0065465212864697,,,,5.069488437156819,,,
469,16.0,,,,0.0123320283341703,,,,5.081820465490989,,,
470,16.0,,,,0.0099007221804181,,,,5.091721187671407,,,
471,16.0,,,,7.024112561479973e-06,,,,5.091728211783969,,,
472,16.0,,,,2.3960285945136544e-05,,,,5.0917521720699135,,,
473,16.0,,,,0.0022148693049077,,,,5.093967041374823,,,
474,16.0,,,,0.003241945103964,,,,5.097208986478787,,,
475,16.0,,,,0.025792780890163,,,,5.123001767368948,,,
476,16.0,,,,0.0137619916371608,,,,5.136763759006109,,,
477,16.0,,,,0.0376646365165936,,,,5.174428395522703,,,
478,16.0,,,,0.0441406031603402,,,,5.218568998683044,,,
479,16.0,,,,0.0010863213724667,,,,5.219655320055511,,,
480,16.0,,,,0.0258444186331282,,,,5.245499738688639,,,
481,16.0,,,,0.007715965007815,,,,5.253215703696454,,,
482,16.0,,,,6.284429032454852e-05,,,,5.2532785479867785,,,
483,16.0,,,,0.0005611737416392,,,,5.253839721728418,,,
484,16.0,,,,0.0233110853312207,,,,5.277150807059638,,,
485,16.0,,,,0.0033142063255508,,,,5.280465013385189,,,
486,16.0,,,,3.553322122125546e-05,,,,5.28050054660641,,,
487,16.0,,,,0.0031565444083956,,,,5.283657091014806,,,
488,16.0,,,,0.0255181571826719,,,,5.309175248197477,,,
489,16.0,,,,1.6811049683457145e-06,,,,5.3091769293024464,,,
490,16.0,,,,6.228952210350688e-07,,,,5.309177552197666,,,
491,16.0,,,,0.0003469042664524,,,,5.30952445646412,,,
492,16.0,,,,0.0085064977837442,,,,5.318030954247863,,,
493,16.0,,,,0.0017935536689015,,,,5.319824507916765,,,
494,16.0,,,,1.0429967776308973e-07,,,,5.319824612216443,,,
495,16.0,,,,0.0225816831316089,,,,5.342406295348052,,,
496,16.0,,,,0.0143486348612855,,,,5.356754930209338,,,
497,16.0,,,,0.0013231906522197,,,,5.358078120861558,,,
498,16.0,,,,0.0049930759552117,,,,5.363071196816769,,,
499,16.0,,,,0.0016089723072841,,,,5.364680169124053,,,
500,16.0,,,,0.0046025322384315,,,,5.369282701362485,,,
501,16.0,,,,0.0337915622470045,,,,5.40307426360949,,,
502,16.0,,,,0.0013074816272335,,,,5.404381745236723,,,
503,16.0,,,,0.0327716936262389,,,,5.437153438862961,,,
504,16.0,,,,5.0040673637943647e-05,,,,5.4372034795366,,,
505,16.0,,,,0.0190561256600763,,,,5.456259605196676,,,
506,16.0,,,,2.5484676609674473e-10,,,,5.456259605451523,,,
507,16.0,,,,3.6752972512193385e-05,,,,5.4562963584240345,,,
508,16.0,,,,0.060169639489506,,,,5.51646599791354,,,
509,16.0,,,,0.00773753399014,,,,5.524203531903681,,,
510,16.0,,,,0.0272073410304798,,,,5.55141087293416,,,
511,16.0,,,,0.0028364970793753,,,,5.554247370013536,,,
512,16.0,,,,0.0149617406350977,,,,5.569209110648635,,,
513,16.0,,,,0.0231168857041807,,,,5.592325996352814,,,
514,16.0,,,,0.0327540513509425,,,,5.625080047703757,,,
515,16.0,,,,2.7232256475462944e-05,,,,5.625107279960233,,,
516,16.0,,,,0.0206736632799695,,,,5.645780943240202,,,
517,16.0,,,,0.0191963858087942,,,,5.664977329048996,,,
518,16.0,,,,0.0021742172842337,,,,5.667151546333232,,,
519,16.0,,,,0.0198150587741829,,,,5.686966605107413,,,
520,16.0,,,,0.0160177254923948,,,,5.702984330599808,,,
521,16.0,,,,0.0001864651350481,,,,5.703170795734857,,,
522,16.0,,,,0.0020244334501299,,,,5.705195229184986,,,
523,16.0,,,,0.0161755821074727,,,,5.721370811292459,,,
524,16.0,,,,0.0142348764435202,,,,5.73560568773598,,,
525,16.0,,,,0.0092109840949617,,,,5.744816671830941,,,
526,16.0,,,,1.6925838256637732e-05,,,,5.7448335976691975,,,
527,16.0,,,,0.0272850426768917,,,,5.772118640346089,,,
528,16.0,,,,0.0001180338943147,,,,5.772236674240403,,,
529,16.0,,,,0.007751588275416,,,,5.779988262515821,,,
530,16.0,,,,0.0056701249885299,,,,5.785658387504351,,,
531,16.0,,,,0.003807745507255,,,,5.789466133011605,,,
532,16.0,,,,0.0536581581200212,,,,5.843124291131626,,,
533,16.0,,,,0.0223463160149383,,,,5.865470607146565,,,
534,16.0,,,,0.0186605998117618,,,,5.884131206958327,,,
535,16.0,,,,0.003010608060337,,,,5.887141815018664,,,
536,16.0,,,,0.1212719462732099,,,,6.008413761291874,,,
537,16.0,,,,5.681149262045673e-08,,,,6.008413818103366,,,
538,16.0,,,,0.007202940876425,,,,6.015616758979792,,,
539,16.0,,,,0.026160452058833,,,,6.0417772110386245,,,
540,16.0,,,,9.903647670721243e-06,,,,6.041787114686295,,,
541,16.0,,,,0.0060939078451769,,,,6.047881022531471,,,
542,16.0,,,,0.0096904675886086,,,,6.057571490120081,,,
543,16.0,,,,0.0075942791685583,,,,6.065165769288639,,,
544,16.0,,,,0.0217099870702534,,,,6.086875756358892,,,
545,16.0,,,,0.0400683940729392,,,,6.126944150431832,,,
546,16.0,,,,0.0162930030267228,,,,6.143237153458554,,,
547,16.0,,,,0.0045285873937158,,,,6.14776574085227,,,
548,16.0,,,,0.0070071473070913,,,,6.154772888159362,,,
549,16.0,,,,0.0175648311520241,,,,6.172337719311386,,,
550,16.0,,,,0.0023286676986358,,,,6.174666387010023,,,
551,16.0,,,,0.0125199135068917,,,,6.187186300516914,,,
552,16.0,,,,0.0213450576203875,,,,6.208531358137301,,,
553,16.0,,,,0.0387850418462319,,,,6.247316399983534,,,
554,16.0,,,,0.0235948517873925,,,,6.270911251770926,,,
555,16.0,,,,0.0186466646650205,,,,6.289557916435946,,,
556,16.0,,,,0.0176700628585524,,,,6.307227979294499,,,
557,16.0,,,,0.0046101965768198,,,,6.311838175871317,,,
558,16.0,,,,0.0087101437099659,,,,6.3205483195812855,,,
559,16.0,,,,0.0010668209515333,,,,6.321615140532818,,,
560,16.0,,,,0.0015354407605562,,,,6.323150581293373,,,
561,16.0,,,,0.0059735760043667,,,,6.329124157297741,,,
562,16.0,,,,0.0008187168180962,,,,6.329942874115837,,,
563,16.0,,,,0.0060575785702583,,,,6.336000452686095,,,
564,16.0,,,,0.0018401410268767,,,,6.337840593712972,,,
565,16.0,,,,0.0007615192155274,,,,6.338602112928501,,,
566,16.0,,,,0.0008618877689728,,,,6.339464000697474,,,
567,16.0,,,,0.000422362062005,,,,6.3398863627594775,,,
568,16.0,,,,0.0029416625403105,,,,6.342828025299788,,,
569,16.0,,,,0.0075538476309844,,,,6.350381872930773,,,
570,16.0,,,,0.027180259427901,,,,6.3775621323586735,,,
571,16.0,,,,5.558560175759188e-07,,,,6.377562688214692,,,
572,16.0,,,,0.0010865890802893,,,,6.37864927729498,,,
573,16.0,,,,0.0007624814126799,,,,6.37941175870766,,,
574,16.0,,,,0.006429150356046,,,,6.385840909063706,,,
575,16.0,,,,0.0050252890475114,,,,6.390866198111218,,,
576,16.0,,,,0.0004162051020814,,,,6.3912824032133,,,
577,16.0,,,,0.0021575752401631,,,,6.393439978453462,,,
578,16.0,,,,0.0046775771036373,,,,6.398117555557099,,,
579,16.0,,,,0.006269635738254,,,,6.404387191295354,,,
580,16.0,,,,0.0001913317248733,,,,6.404578523020228,,,
581,16.0,,,,0.0013364106127657,,,,6.405914933632992,,,
582,16.0,,,,0.0029109631657334,,,,6.408825896798726,,,
583,16.0,,,,0.0048628639481425,,,,6.413688760746869,,,
584,16.0,,,,0.0012816792515235,,,,6.414970439998393,,,
585,16.0,,,,0.0001484148470103,,,,6.415118854845403,,,
586,16.0,,,,9.280617880688827e-05,,,,6.415211661024209,,,
587,16.0,,,,0.0005583812326672,,,,6.415770042256876,,,
588,16.0,,,,0.0001821435298396,,,,6.4159521857867166,,,
589,16.0,,,,0.000250356086784,,,,6.4162025418735,,,
590,16.0,,,,0.0003074388921608,,,,6.416509980765661,,,
591,16.0,,,,1.1971529990723708e-05,,,,6.416521952295652,,,
592,16.0,,,,0.0001388227424818,,,,6.4166607750381335,,,
593,16.0,,,,0.0015106119505398,,,,6.418171386988674,,,
594,16.0,,,,0.0001208283029336,,,,6.418292215291608,,,
595,16.0,,,,0.0094913590228223,,,,6.427783574314431,,,
596,16.0,,,,0.0029246736455496,,,,6.43070824795998,,,
597,16.0,,,,7.946866376829829e-05,,,,6.430787716623748,,,
598,16.0,,,,0.0011045677065444,,,,6.431892284330293,,,
599,16.0,,,,6.445095396358507e-05,,,,6.431956735284256,,,
600,16.0,,,,0.0004907168626786,,,,6.432447452146935,,,
601,16.0,,,,0.0194297457591108,,,,6.451877197906046,,,
602,16.0,,,,4.898322392947354e-05,,,,6.451926181129974,,,
603,16.0,,,,0.0409776661219461,,,,6.492903847251921,,,
604,16.0,,,,5.094540013500861e-05,,,,6.492954792652056,,,
605,16.0,,,,2.538243658594285e-11,,,,6.492954792677439,,,
606,16.0,,,,0.0003284033817983,,,,6.493283196059236,,,
607,16.0,,,,0.000272506303688,,,,6.493555702362925,,,
608,16.0,,,,0.0062503492148758,,,,6.499806051577801,,,
609,16.0,,,,7.272051901517277e-06,,,,6.499813323629702,,,
610,16.0,,,,0.0157928371489322,,,,6.515606160778634,,,
611,16.0,,,,0.0267192388982288,,,,6.542325399676864,,,
612,16.0,,,,0.0052437818537545,,,,6.547569181530617,,,
613,16.0,,,,0.0224075983629858,,,,6.569976779893604,,,
614,16.0,,,,6.544142402864679e-05,,,,6.570042221317633,,,
615,16.0,,,,9.07222550663896e-05,,,,6.570132943572698,,,
616,16.0,,,,5.75037732221417e-05,,,,6.5701904473459205,,,
617,16.0,,,,0.0331378997333363,,,,6.603328347079257,,,
618,16.0,,,,1.371613309693752e-05,,,,6.603342063212354,,,
619,16.0,,,,2.4875895296940596e-05,,,,6.603366939107651,,,
620,16.0,,,,3.716527554879991e-06,,,,6.603370655635206,,,
621,16.0,,,,0.0024926148387344,,,,6.605863270473941,,,
622,16.0,,,,0.0083695650123166,,,,6.614232835486257,,,
623,16.0,,,,9.353404536242314e-07,,,,6.614233770826711,,,
624,16.0,,,,2.142515529852415e-05,,,,6.61425519598201,,,
625,16.0,,,,1.234233255704635e-05,,,,6.614267538314566,,,
626,16.0,,,,7.058602695537174e-06,,,,6.614274596917262,,,
627,16.0,,,,0.0170868390789254,,,,6.631361435996187,,,
628,16.0,,,,9.066013995672706e-06,,,,6.631370502010183,,,
629,16.0,,,,0.0218213176568328,,,,6.653191819667016,,,
630,16.0,,,,0.0015928379733425,,,,6.654784657640358,,,
631,16.0,,,,0.0187296951558925,,,,6.673514352796252,,,
632,16.0,,,,0.0120070567873375,,,,6.685521409583589,,,
633,16.0,,,,6.216254909222236e-06,,,,6.685527625838497,,,
634,16.0,,,,0.0026053014548896,,,,6.6881329272933865,,,
635,16.0,,,,0.0040547695941396,,,,6.692187696887528,,,
636,16.0,,,,0.0070090296531716,,,,6.699196726540699,,,
637,16.0,,,,5.78290029306744e-07,,,,6.699197304830727,,,
638,16.0,,,,0.0026805181893412,,,,6.701877823020069,,,
639,16.0,,,,0.0085195039799889,,,,6.7103973270000585,,,
640,16.0,,,,0.004484941061581,,,,6.714882268061639,,,
641,16.0,,,,0.0008122598141452,,,,6.715694527875784,,,
642,16.0,,,,0.0012585654209331,,,,6.716953093296717,,,
643,16.0,,,,0.009443033863784,,,,6.726396127160502,,,
644,16.0,,,,0.0045901407611773,,,,6.730986267921679,,,
645,16.0,,,,1.841524475364596e-06,,,,6.7309881094461534,,,
646,16.0,,,,0.0122549147473709,,,,6.743243024193526,,,
647,16.0,,,,1.947197330874393e-06,,,,6.743244971390856,,,
648,16.0,,,,4.808595990510277e-06,,,,6.743249779986847,,,
649,16.0,,,,9.995664202144724e-07,,,,6.743250779553268,,,
650,16.0,,,,8.028175945403187e-07,,,,6.74325158237086,,,
651,16.0,,,,2.1861290474512968e-06,,,,6.743253768499909,,,
652,16.0,,,,0.0010673672522946,,,,6.744321135752204,,,
653,16.0,,,,6.451319201929744e-07,,,,6.744321780884123,,,
654,16.0,,,,0.0015013823318709,,,,6.745823163215995,,,
655,16.0,,,,0.0023006139665113,,,,6.748123777182506,,,
656,16.0,,,,0.0140364410968459,,,,6.762160218279351,,,
657,16.0,,,,0.0153117527616001,,,,6.7773526305628105,,,
658,16.0,,,,0.0079898013117749,,,,6.785342431874586,,,
659,16.0,,,,0.0021838771121733,,,,6.787526308986759,,,
660,16.0,,,,0.0083180275122467,,,,6.795844336499006,,,
661,16.0,,,,0.0014536382908988,,,,6.797297974789905,,,
662,16.0,,,,0.0,,,,6.797297974789905,,,
